ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,Ekiti,7122470,Children overweight for their age,0.3,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433051,1433051,Region,..Ekiti,0,,0,1,CNNUTSCWAP,NGDHS2018433051,2018,DHS,166,288,,,2
NGA,Lagos,4501578,Children overweight for their age,0.4,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433052,1433052,Region,..Lagos,0,,0,1,CNNUTSCWAP,NGDHS2018433052,2018,DHS,684,355,,,2
NGA,Ogun,122035,Children overweight for their age,0,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433053,1433053,Region,..Ogun,0,,0,1,CNNUTSCWAP,NGDHS2018433053,2018,DHS,357,309,,,2
NGA,Ondo,1331775,Children overweight for their age,0.2,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433054,1433054,Region,..Ondo,0,,0,1,CNNUTSCWAP,NGDHS2018433054,2018,DHS,177,235,,,2
NGA,Osun,5360888,Children overweight for their age,0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433055,1433055,Region,..Osun,0,,0,1,CNNUTSCWAP,NGDHS2018433055,2018,DHS,315,279,,,2
NGA,Oyo,6372726,Children overweight for their age,0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433056,1433056,Region,..Oyo,0,,0,1,CNNUTSCWAP,NGDHS2018433056,2018,DHS,597,400,,,2
NGA,South South,5503538,Children overweight for their age,0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433010,1433060,Region,South South,0,,0,1,CNNUTSCWAP,NGDHS2018433010,2018,DHS,1303,1375,,,1
NGA,Akwa Ibom,2774443,Children overweight for their age,0.3,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CNNUTSCWAP,NGDHS2018433061,2018,DHS,236,254,,,2
NGA,Bayelsa,1338072,Children overweight for their age,3.2,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433062,1433062,Region,..Bayelsa,0,,0,1,CNNUTSCWAP,NGDHS2018433062,2018,DHS,106,286,,,2
NGA,Cross River,5954231,Children overweight for their age,0,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433063,1433063,Region,..Cross River,0,,0,1,CNNUTSCWAP,NGDHS2018433063,2018,DHS,121,164,,,2
NGA,Delta,6706010,Children overweight for their age,1.4,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433064,1433064,Region,..Delta,0,,0,1,CNNUTSCWAP,NGDHS2018433064,2018,DHS,236,198,,,2
NGA,Edo,6460422,Children overweight for their age,1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433065,1433065,Region,..Edo,0,,0,1,CNNUTSCWAP,NGDHS2018433065,2018,DHS,151,160,,,2
NGA,Rivers,7832275,Children overweight for their age,0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAP,104236100,I,433066,1433066,Region,..Rivers,0,,0,1,CNNUTSCWAP,NGDHS2018433066,2018,DHS,452,313,,,2
NGA,North Central,5017469,Mean weight for age of children,-0.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433005,1433010,Region,North Central,0,,0,1,CNNUTSCWAM,NGDHS2018433005,2018,DHS,1798,2196,,,1
NGA,FCT Abuja,784520,Mean weight for age of children,-0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CNNUTSCWAM,NGDHS2018433011,2018,DHS,87,298,,,2
NGA,Benue,1338058,Mean weight for age of children,-0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433012,1433012,Region,..Benue,0,,0,1,CNNUTSCWAM,NGDHS2018433012,2018,DHS,420,380,,,2
NGA,Kogi,5683263,Mean weight for age of children,-0.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433013,1433013,Region,..Kogi,0,,0,1,CNNUTSCWAM,NGDHS2018433013,2018,DHS,159,214,,,2
NGA,Kwara,4626228,Mean weight for age of children,-1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433014,1433014,Region,..Kwara,0,,0,1,CNNUTSCWAM,NGDHS2018433014,2018,DHS,202,261,,,2
NGA,Nasarawa,4864460,Mean weight for age of children,-1.1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433015,1433015,Region,..Nasarawa,0,,0,1,CNNUTSCWAM,NGDHS2018433015,2018,DHS,195,300,,,2
NGA,Niger,1343308,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433016,1433016,Region,..Niger,0,,0,1,CNNUTSCWAM,NGDHS2018433016,2018,DHS,478,423,,,2
NGA,Plateau,5608193,Mean weight for age of children,-0.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433017,1433017,Region,..Plateau,0,,0,1,CNNUTSCWAM,NGDHS2018433017,2018,DHS,257,320,,,2
NGA,North East,7197263,Mean weight for age of children,-1.4,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433006,1433020,Region,North East,0,,0,1,CNNUTSCWAM,NGDHS2018433006,2018,DHS,1994,2252,,,1
NGA,Adamawa,4176224,Mean weight for age of children,-1.1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433021,1433021,Region,..Adamawa,0,,0,1,CNNUTSCWAM,NGDHS2018433021,2018,DHS,279,315,,,2
NGA,Bauchi,6839042,Mean weight for age of children,-1.5,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433022,1433022,Region,..Bauchi,0,,0,1,CNNUTSCWAM,NGDHS2018433022,2018,DHS,450,445,,,2
NGA,Borno,2984569,Mean weight for age of children,-1.4,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433023,1433023,Region,..Borno,0,,0,1,CNNUTSCWAM,NGDHS2018433023,2018,DHS,408,354,,,2
NGA,Gombe,3016628,Mean weight for age of children,-1.4,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433024,1433024,Region,..Gombe,0,,0,1,CNNUTSCWAM,NGDHS2018433024,2018,DHS,228,412,,,2
NGA,Taraba,7230851,Mean weight for age of children,-1.1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433025,1433025,Region,..Taraba,0,,0,1,CNNUTSCWAM,NGDHS2018433025,2018,DHS,244,350,,,2
NGA,Yobe,4593753,Mean weight for age of children,-1.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433026,1433026,Region,..Yobe,0,,0,1,CNNUTSCWAM,NGDHS2018433026,2018,DHS,384,376,,,2
NGA,North West,4592920,Mean weight for age of children,-1.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433007,1433030,Region,North West,0,,0,1,CNNUTSCWAM,NGDHS2018433007,2018,DHS,3630,2944,,,1
NGA,Jigawa,1331756,Mean weight for age of children,-1.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433031,1433031,Region,..Jigawa,0,,0,1,CNNUTSCWAM,NGDHS2018433031,2018,DHS,422,422,,,2
NGA,Kaduna,7108884,Mean weight for age of children,-1.2,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433032,1433032,Region,..Kaduna,0,,0,1,CNNUTSCWAM,NGDHS2018433032,2018,DHS,694,422,,,2
NGA,Kano,4563405,Mean weight for age of children,-1.5,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433033,1433033,Region,..Kano,0,,0,1,CNNUTSCWAM,NGDHS2018433033,2018,DHS,764,569,,,2
NGA,Katsina,4816323,Mean weight for age of children,-1.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433034,1433034,Region,..Katsina,0,,0,1,CNNUTSCWAM,NGDHS2018433034,2018,DHS,772,495,,,2
NGA,Kebbi,1343769,Mean weight for age of children,-1.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433035,1433035,Region,..Kebbi,0,,0,1,CNNUTSCWAM,NGDHS2018433035,2018,DHS,322,359,,,2
NGA,Sokoto,5360803,Mean weight for age of children,-1.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433036,1433036,Region,..Sokoto,0,,0,1,CNNUTSCWAM,NGDHS2018433036,2018,DHS,265,302,,,2
NGA,Zamfara,6039650,Mean weight for age of children,-1.5,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433037,1433037,Region,..Zamfara,0,,0,1,CNNUTSCWAM,NGDHS2018433037,2018,DHS,391,375,,,2
NGA,South East,6594000,Mean weight for age of children,-0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433008,1433040,Region,South East,0,,0,1,CNNUTSCWAM,NGDHS2018433008,2018,DHS,1672,1845,,,1
NGA,Abia,6825590,Mean weight for age of children,-0.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433041,1433041,Region,..Abia,0,,0,1,CNNUTSCWAM,NGDHS2018433041,2018,DHS,188,287,,,2
NGA,Anambra,2977615,Mean weight for age of children,-0.3,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433042,1433042,Region,..Anambra,0,,0,1,CNNUTSCWAM,NGDHS2018433042,2018,DHS,543,448,,,2
NGA,Ebonyi,3009990,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433043,1433043,Region,..Ebonyi,0,,0,1,CNNUTSCWAM,NGDHS2018433043,2018,DHS,392,488,,,2
NGA,Enugu,5954202,Mean weight for age of children,-0.3,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433044,1433044,Region,..Enugu,0,,0,1,CNNUTSCWAM,NGDHS2018433044,2018,DHS,220,263,,,2
NGA,Imo,6720373,Mean weight for age of children,-0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433045,1433045,Region,..Imo,0,,0,1,CNNUTSCWAM,NGDHS2018433045,2018,DHS,330,359,,,2
NGA,South West,7734357,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433009,1433050,Region,South West,0,,0,1,CNNUTSCWAM,NGDHS2018433009,2018,DHS,2297,1866,,,1
NGA,Ekiti,7122472,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433051,1433051,Region,..Ekiti,0,,0,1,CNNUTSCWAM,NGDHS2018433051,2018,DHS,166,288,,,2
NGA,Lagos,4501580,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433052,1433052,Region,..Lagos,0,,0,1,CNNUTSCWAM,NGDHS2018433052,2018,DHS,684,355,,,2
NGA,Ogun,122042,Mean weight for age of children,-1.1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433053,1433053,Region,..Ogun,0,,0,1,CNNUTSCWAM,NGDHS2018433053,2018,DHS,357,309,,,2
NGA,Ondo,1331776,Mean weight for age of children,-0.8,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433054,1433054,Region,..Ondo,0,,0,1,CNNUTSCWAM,NGDHS2018433054,2018,DHS,177,235,,,2
NGA,Osun,5360890,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433055,1433055,Region,..Osun,0,,0,1,CNNUTSCWAM,NGDHS2018433055,2018,DHS,315,279,,,2
NGA,Oyo,6396297,Mean weight for age of children,-1,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433056,1433056,Region,..Oyo,0,,0,1,CNNUTSCWAM,NGDHS2018433056,2018,DHS,597,400,,,2
NGA,South South,5503539,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433010,1433060,Region,South South,0,,0,1,CNNUTSCWAM,NGDHS2018433010,2018,DHS,1303,1375,,,1
NGA,Akwa Ibom,2774445,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CNNUTSCWAM,NGDHS2018433061,2018,DHS,236,254,,,2
NGA,Bayelsa,1338089,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433062,1433062,Region,..Bayelsa,0,,0,1,CNNUTSCWAM,NGDHS2018433062,2018,DHS,106,286,,,2
NGA,Cross River,5954232,Mean weight for age of children,-0.9,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433063,1433063,Region,..Cross River,0,,0,1,CNNUTSCWAM,NGDHS2018433063,2018,DHS,121,164,,,2
NGA,Delta,6706011,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433064,1433064,Region,..Delta,0,,0,1,CNNUTSCWAM,NGDHS2018433064,2018,DHS,236,198,,,2
NGA,Edo,6460433,Mean weight for age of children,-0.7,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433065,1433065,Region,..Edo,0,,0,1,CNNUTSCWAM,NGDHS2018433065,2018,DHS,151,160,,,2
NGA,Rivers,7832277,Mean weight for age of children,-0.6,1,NG,Nigeria,2018,NG2018DHS,CN_NUTS_C_WAM,104236110,I,433066,1433066,Region,..Rivers,0,,0,1,CNNUTSCWAM,NGDHS2018433066,2018,DHS,452,313,,,2
NGA,North Central,2870151,Women with height below 145 cm,2.3,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433005,1433010,Region,North Central,0,,0,1,ANNUTSWSHT,NGDHS2018433005,2018,DHS,2104,2775,,,1
NGA,FCT Abuja,5384058,Women with height below 145 cm,0.6,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433011,1433011,Region,..FCT Abuja,0,,0,1,ANNUTSWSHT,NGDHS2018433011,2018,DHS,116,426,,,2
NGA,Benue,2757725,Women with height below 145 cm,5.4,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433012,1433012,Region,..Benue,0,,0,1,ANNUTSWSHT,NGDHS2018433012,2018,DHS,494,467,,,2
NGA,Kogi,4219511,Women with height below 145 cm,0,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433013,1433013,Region,..Kogi,0,,0,1,ANNUTSWSHT,NGDHS2018433013,2018,DHS,224,312,,,2
NGA,Kwara,3482525,Women with height below 145 cm,2.4,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433014,1433014,Region,..Kwara,0,,0,1,ANNUTSWSHT,NGDHS2018433014,2018,DHS,256,340,,,2
NGA,Nasarawa,3016600,Women with height below 145 cm,1.2,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433015,1433015,Region,..Nasarawa,0,,0,1,ANNUTSWSHT,NGDHS2018433015,2018,DHS,236,397,,,2
NGA,Niger,5940583,Women with height below 145 cm,1.1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433016,1433016,Region,..Niger,0,,0,1,ANNUTSWSHT,NGDHS2018433016,2018,DHS,474,451,,,2
NGA,Plateau,1343653,Women with height below 145 cm,2.3,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433017,1433017,Region,..Plateau,0,,0,1,ANNUTSWSHT,NGDHS2018433017,2018,DHS,303,382,,,2
NGA,North East,4865780,Women with height below 145 cm,1.5,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433006,1433020,Region,North East,0,,0,1,ANNUTSWSHT,NGDHS2018433006,2018,DHS,2232,2566,,,1
NGA,Adamawa,5820725,Women with height below 145 cm,0.6,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433021,1433021,Region,..Adamawa,0,,0,1,ANNUTSWSHT,NGDHS2018433021,2018,DHS,292,350,,,2
NGA,Bauchi,2860504,Women with height below 145 cm,1.8,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433022,1433022,Region,..Bauchi,0,,0,1,ANNUTSWSHT,NGDHS2018433022,2018,DHS,442,441,,,2
NGA,Borno,6920225,Women with height below 145 cm,1.8,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433023,1433023,Region,..Borno,0,,0,1,ANNUTSWSHT,NGDHS2018433023,2018,DHS,516,444,,,2
NGA,Gombe,2870150,Women with height below 145 cm,2.3,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433024,1433024,Region,..Gombe,0,,0,1,ANNUTSWSHT,NGDHS2018433024,2018,DHS,242,458,,,2
NGA,Taraba,3142952,Women with height below 145 cm,0.3,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433025,1433025,Region,..Taraba,0,,0,1,ANNUTSWSHT,NGDHS2018433025,2018,DHS,294,431,,,2
NGA,Yobe,7351850,Women with height below 145 cm,1.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433026,1433026,Region,..Yobe,0,,0,1,ANNUTSWSHT,NGDHS2018433026,2018,DHS,445,442,,,2
NGA,North West,7397562,Women with height below 145 cm,2,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433007,1433030,Region,North West,0,,0,1,ANNUTSWSHT,NGDHS2018433007,2018,DHS,3954,3272,,,1
NGA,Jigawa,2772147,Women with height below 145 cm,3.5,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433031,1433031,Region,..Jigawa,0,,0,1,ANNUTSWSHT,NGDHS2018433031,2018,DHS,450,456,,,2
NGA,Kaduna,4698324,Women with height below 145 cm,1.5,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433032,1433032,Region,..Kaduna,0,,0,1,ANNUTSWSHT,NGDHS2018433032,2018,DHS,849,550,,,2
NGA,Kano,3548589,Women with height below 145 cm,2.6,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433033,1433033,Region,..Kano,0,,0,1,ANNUTSWSHT,NGDHS2018433033,2018,DHS,798,600,,,2
NGA,Katsina,1349586,Women with height below 145 cm,2.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433034,1433034,Region,..Katsina,0,,0,1,ANNUTSWSHT,NGDHS2018433034,2018,DHS,789,514,,,2
NGA,Kebbi,5926912,Women with height below 145 cm,0.4,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433035,1433035,Region,..Kebbi,0,,0,1,ANNUTSWSHT,NGDHS2018433035,2018,DHS,391,462,,,2
NGA,Sokoto,1349599,Women with height below 145 cm,2,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433036,1433036,Region,..Sokoto,0,,0,1,ANNUTSWSHT,NGDHS2018433036,2018,DHS,249,284,,,2
NGA,Zamfara,643225,Women with height below 145 cm,0.2,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433037,1433037,Region,..Zamfara,0,,0,1,ANNUTSWSHT,NGDHS2018433037,2018,DHS,427,406,,,2
NGA,South East,1338462,Women with height below 145 cm,0.7,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433008,1433040,Region,South East,0,,0,1,ANNUTSWSHT,NGDHS2018433008,2018,DHS,1841,2108,,,1
NGA,Abia,4267528,Women with height below 145 cm,1.4,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433041,1433041,Region,..Abia,0,,0,1,ANNUTSWSHT,NGDHS2018433041,2018,DHS,237,372,,,2
NGA,Anambra,4940359,Women with height below 145 cm,0.2,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433042,1433042,Region,..Anambra,0,,0,1,ANNUTSWSHT,NGDHS2018433042,2018,DHS,527,444,,,2
NGA,Ebonyi,1338409,Women with height below 145 cm,1.6,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433043,1433043,Region,..Ebonyi,0,,0,1,ANNUTSWSHT,NGDHS2018433043,2018,DHS,352,453,,,2
NGA,Enugu,3142953,Women with height below 145 cm,0.8,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433044,1433044,Region,..Enugu,0,,0,1,ANNUTSWSHT,NGDHS2018433044,2018,DHS,326,401,,,2
NGA,Imo,6481903,Women with height below 145 cm,0.1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433045,1433045,Region,..Imo,0,,0,1,ANNUTSWSHT,NGDHS2018433045,2018,DHS,399,438,,,2
NGA,South West,7729286,Women with height below 145 cm,0.6,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433009,1433050,Region,South West,0,,0,1,ANNUTSWSHT,NGDHS2018433009,2018,DHS,2774,2223,,,1
NGA,Ekiti,4679158,Women with height below 145 cm,0.7,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433051,1433051,Region,..Ekiti,0,,0,1,ANNUTSWSHT,NGDHS2018433051,2018,DHS,198,336,,,2
NGA,Lagos,3548528,Women with height below 145 cm,0.1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433052,1433052,Region,..Lagos,0,,0,1,ANNUTSWSHT,NGDHS2018433052,2018,DHS,1006,515,,,2
NGA,Ogun,4212711,Women with height below 145 cm,0.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433053,1433053,Region,..Ogun,0,,0,1,ANNUTSWSHT,NGDHS2018433053,2018,DHS,367,324,,,2
NGA,Ondo,6248582,Women with height below 145 cm,1.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433054,1433054,Region,..Ondo,0,,0,1,ANNUTSWSHT,NGDHS2018433054,2018,DHS,252,330,,,2
NGA,Osun,4702160,Women with height below 145 cm,0,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433055,1433055,Region,..Osun,0,,0,1,ANNUTSWSHT,NGDHS2018433055,2018,DHS,359,320,,,2
NGA,Oyo,628725,Women with height below 145 cm,1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433056,1433056,Region,..Oyo,0,,0,1,ANNUTSWSHT,NGDHS2018433056,2018,DHS,592,398,,,2
NGA,South South,1349559,Women with height below 145 cm,1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433010,1433060,Region,South South,0,,0,1,ANNUTSWSHT,NGDHS2018433010,2018,DHS,1821,1923,,,1
NGA,Akwa Ibom,4953406,Women with height below 145 cm,1.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,ANNUTSWSHT,NGDHS2018433061,2018,DHS,346,360,,,2
NGA,Bayelsa,5061266,Women with height below 145 cm,0.9,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433062,1433062,Region,..Bayelsa,0,,0,1,ANNUTSWSHT,NGDHS2018433062,2018,DHS,116,308,,,2
NGA,Cross River,38701,Women with height below 145 cm,1.1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433063,1433063,Region,..Cross River,0,,0,1,ANNUTSWSHT,NGDHS2018433063,2018,DHS,227,291,,,2
NGA,Delta,6417503,Women with height below 145 cm,1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433064,1433064,Region,..Delta,0,,0,1,ANNUTSWSHT,NGDHS2018433064,2018,DHS,312,283,,,2
NGA,Edo,1344078,Women with height below 145 cm,1.1,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433065,1433065,Region,..Edo,0,,0,1,ANNUTSWSHT,NGDHS2018433065,2018,DHS,182,213,,,2
NGA,Rivers,7829912,Women with height below 145 cm,0.5,1,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_SHT,114563010,I,433066,1433066,Region,..Rivers,0,,0,1,ANNUTSWSHT,NGDHS2018433066,2018,DHS,639,468,,,2
NGA,North Central,1343647,Number of women,2104,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433005,1433010,Region,North Central,0,,0,1,ANNUTSWNM1,NGDHS2018433005,2018,DHS,,2775,,,1
NGA,FCT Abuja,5467119,Number of women,116,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433011,1433011,Region,..FCT Abuja,0,,0,1,ANNUTSWNM1,NGDHS2018433011,2018,DHS,,426,,,2
NGA,Benue,1338417,Number of women,494,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433012,1433012,Region,..Benue,0,,0,1,ANNUTSWNM1,NGDHS2018433012,2018,DHS,,467,,,2
NGA,Kogi,4297479,Number of women,224,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433013,1433013,Region,..Kogi,0,,0,1,ANNUTSWNM1,NGDHS2018433013,2018,DHS,,312,,,2
NGA,Kwara,3566303,Number of women,256,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433014,1433014,Region,..Kwara,0,,0,1,ANNUTSWNM1,NGDHS2018433014,2018,DHS,,340,,,2
NGA,Nasarawa,3016538,Number of women,236,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433015,1433015,Region,..Nasarawa,0,,0,1,ANNUTSWNM1,NGDHS2018433015,2018,DHS,,397,,,2
NGA,Niger,6015760,Number of women,474,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433016,1433016,Region,..Niger,0,,0,1,ANNUTSWNM1,NGDHS2018433016,2018,DHS,,451,,,2
NGA,Plateau,1343654,Number of women,303,0,NG,Nigeria,2018,NG2018DHS,AN_NUTS_W_NM1,114563020,D,433017,1433017,Region,..Plateau,0,,0,1,ANNUTSWNM1,NGDHS2018433017,2018,DHS,,382,,,2
