ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,North Central,1824424,Under-five mortality rate,100,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433005,1433010,Region,North Central,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433005,2013,DHS,,,89,112,1
NGA,FCT Abuja,7885563,Under-five mortality rate,76,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433011,1433011,Region,..FCT Abuja,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433011,2013,DHS,,,50,101,2
NGA,Benue,1832074,Under-five mortality rate,127,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433012,1433012,Region,..Benue,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433012,2013,DHS,,,105,149,2
NGA,Kogi,7749549,Under-five mortality rate,72,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433013,1433013,Region,..Kogi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433013,2013,DHS,,,45,99,2
NGA,Kwara,1831836,Under-five mortality rate,63,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433014,1433014,Region,..Kwara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433014,2013,DHS,,,45,81,2
NGA,Nasarawa,7517931,Under-five mortality rate,119,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433015,1433015,Region,..Nasarawa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433015,2013,DHS,,,97,142,2
NGA,Niger,7797807,Under-five mortality rate,86,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433016,1433016,Region,..Niger,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433016,2013,DHS,,,63,110,2
NGA,Plateau,7916829,Under-five mortality rate,130,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433017,1433017,Region,..Plateau,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433017,2013,DHS,,,99,161,2
NGA,North East,7864093,Under-five mortality rate,160,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433006,1433020,Region,North East,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433006,2013,DHS,,,143,178,1
NGA,Adamawa,7955170,Under-five mortality rate,174,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433021,1433021,Region,..Adamawa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433021,2013,DHS,,,140,208,2
NGA,Bauchi,7507519,Under-five mortality rate,228,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433022,1433022,Region,..Bauchi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433022,2013,DHS,,,190,265,2
NGA,Borno,7924352,Under-five mortality rate,79,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433023,1433023,Region,..Borno,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433023,2013,DHS,,,45,112,2
NGA,Gombe,4070633,Under-five mortality rate,186,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433024,1433024,Region,..Gombe,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433024,2013,DHS,,,165,206,2
NGA,Taraba,7880918,Under-five mortality rate,152,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433025,1433025,Region,..Taraba,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433025,2013,DHS,,,128,176,2
NGA,Yobe,1831842,Under-five mortality rate,143,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433026,1433026,Region,..Yobe,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433026,2013,DHS,,,123,163,2
NGA,North West,1831624,Under-five mortality rate,185,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433007,1433030,Region,North West,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433007,2013,DHS,,,171,200,1
NGA,Jigawa,1838453,Under-five mortality rate,218,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433031,1433031,Region,..Jigawa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433031,2013,DHS,,,190,246,2
NGA,Kaduna,7777543,Under-five mortality rate,73,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433032,1433032,Region,..Kaduna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433032,2013,DHS,,,48,98,2
NGA,Kano,1824884,Under-five mortality rate,158,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433033,1433033,Region,..Kano,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433033,2013,DHS,,,131,185,2
NGA,Katsina,7507525,Under-five mortality rate,220,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433034,1433034,Region,..Katsina,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433034,2013,DHS,,,186,254,2
NGA,Kebbi,7719109,Under-five mortality rate,194,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433035,1433035,Region,..Kebbi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433035,2013,DHS,,,153,235,2
NGA,Sokoto,1838374,Under-five mortality rate,210,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433036,1433036,Region,..Sokoto,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433036,2013,DHS,,,169,250,2
NGA,Zamfara,7981199,Under-five mortality rate,256,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433037,1433037,Region,..Zamfara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433037,2013,DHS,,,233,279,2
NGA,South East,1838666,Under-five mortality rate,131,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433008,1433040,Region,South East,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433008,2013,DHS,,,114,149,1
NGA,Abia,7492857,Under-five mortality rate,132,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433041,1433041,Region,..Abia,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433041,2013,DHS,,,98,166,2
NGA,Anambra,7916059,Under-five mortality rate,87,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433042,1433042,Region,..Anambra,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433042,2013,DHS,,,46,128,2
NGA,Ebonyi,1838504,Under-five mortality rate,179,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433043,1433043,Region,..Ebonyi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433043,2013,DHS,,,146,212,2
NGA,Enugu,7975989,Under-five mortality rate,111,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433044,1433044,Region,..Enugu,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433044,2013,DHS,,,92,130,2
NGA,Imo,1838679,Under-five mortality rate,133,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433045,1433045,Region,..Imo,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433045,2013,DHS,,,100,167,2
NGA,South West,7672921,Under-five mortality rate,90,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433009,1433050,Region,South West,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433009,2013,DHS,,,78,102,1
NGA,Ekiti,7791213,Under-five mortality rate,105,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433051,1433051,Region,..Ekiti,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433051,2013,DHS,,,77,134,2
NGA,Lagos,1824682,Under-five mortality rate,96,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433052,1433052,Region,..Lagos,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433052,2013,DHS,,,67,124,2
NGA,Ogun,7508593,Under-five mortality rate,93,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433053,1433053,Region,..Ogun,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433053,2013,DHS,,,67,119,2
NGA,Ondo,7711316,Under-five mortality rate,119,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433054,1433054,Region,..Ondo,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433054,2013,DHS,,,99,140,2
NGA,Osun,1838498,Under-five mortality rate,61,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433055,1433055,Region,..Osun,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433055,2013,DHS,,,44,77,2
NGA,Oyo,7707327,Under-five mortality rate,76,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433056,1433056,Region,..Oyo,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433056,2013,DHS,,,54,98,2
NGA,South South,1824427,Under-five mortality rate,91,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433010,1433060,Region,South South,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433010,2013,DHS,,,80,102,1
NGA,Akwa Ibom,7942729,Under-five mortality rate,79,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433061,1433061,Region,..Akwa Ibom,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433061,2013,DHS,,,56,102,2
NGA,Bayelsa,5507141,Under-five mortality rate,91,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433062,1433062,Region,..Bayelsa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433062,2013,DHS,,,71,112,2
NGA,Cross River,7962897,Under-five mortality rate,104,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433063,1433063,Region,..Cross River,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433063,2013,DHS,,,88,120,2
NGA,Delta,1824862,Under-five mortality rate,93,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433064,1433064,Region,..Delta,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433064,2013,DHS,,,54,132,2
NGA,Edo,7508253,Under-five mortality rate,71,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433065,1433065,Region,..Edo,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433065,2013,DHS,,,53,89,2
NGA,Rivers,7959602,Under-five mortality rate,98,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,433066,1433066,Region,..Rivers,14003,Ten years preceding the survey,0,1,CMECMRCU5M,NGDHS2013433066,2013,DHS,,,73,122,2
NGA,North Central,5997518,Place of delivery: Health facility,47.2,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433005,1433010,Region,North Central,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433005,2013,DHS,2626,2788,,,1
NGA,North Central,972245,Place of delivery: Health facility,45.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433005,1433010,Region,North Central,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433005,2013,DHS,4340,4614,,,1
NGA,North Central,158933,Place of delivery: Health facility,47.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433005,1433010,Region,North Central,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433005,2013,DHS,1753,1865,,,1
NGA,FCT Abuja,4477555,Place of delivery: Health facility,71.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433011,1433011,Region,..FCT Abuja,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433011,2013,DHS,127,301,,,2
NGA,FCT Abuja,3293379,Place of delivery: Health facility,69.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433011,1433011,Region,..FCT Abuja,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433011,2013,DHS,209,501,,,2
NGA,FCT Abuja,2281920,Place of delivery: Health facility,67.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433011,1433011,Region,..FCT Abuja,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433011,2013,DHS,79,191,,,2
NGA,Benue,7253021,Place of delivery: Health facility,50.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433012,1433012,Region,..Benue,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433012,2013,DHS,585,394,,,2
NGA,Benue,4362107,Place of delivery: Health facility,50.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433012,1433012,Region,..Benue,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433012,2013,DHS,967,660,,,2
NGA,Benue,4787399,Place of delivery: Health facility,51.5,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433012,1433012,Region,..Benue,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433012,2013,DHS,386,265,,,2
NGA,Kogi,5301951,Place of delivery: Health facility,80.2,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433013,1433013,Region,..Kogi,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433013,2013,DHS,239,291,,,2
NGA,Kogi,6443072,Place of delivery: Health facility,78.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433013,1433013,Region,..Kogi,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433013,2013,DHS,401,489,,,2
NGA,Kogi,3106800,Place of delivery: Health facility,79.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433013,1433013,Region,..Kogi,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433013,2013,DHS,172,205,,,2
NGA,Kwara,2281749,Place of delivery: Health facility,78,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433014,1433014,Region,..Kwara,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433014,2013,DHS,248,415,,,2
NGA,Kwara,5796424,Place of delivery: Health facility,76.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433014,1433014,Region,..Kwara,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433014,2013,DHS,405,683,,,2
NGA,Kwara,3460360,Place of delivery: Health facility,75.3,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433014,1433014,Region,..Kwara,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433014,2013,DHS,163,278,,,2
NGA,Nasarawa,91134,Place of delivery: Health facility,43,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433015,1433015,Region,..Nasarawa,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433015,2013,DHS,286,407,,,2
NGA,Nasarawa,3802079,Place of delivery: Health facility,40.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433015,1433015,Region,..Nasarawa,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433015,2013,DHS,460,655,,,2
NGA,Nasarawa,4560418,Place of delivery: Health facility,44.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433015,1433015,Region,..Nasarawa,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433015,2013,DHS,202,290,,,2
NGA,Niger,2893998,Place of delivery: Health facility,28,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433016,1433016,Region,..Niger,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433016,2013,DHS,821,563,,,2
NGA,Niger,225103,Place of delivery: Health facility,25.3,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433016,1433016,Region,..Niger,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433016,2013,DHS,1394,956,,,2
NGA,Niger,5763531,Place of delivery: Health facility,29.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433016,1433016,Region,..Niger,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433016,2013,DHS,538,357,,,2
NGA,Plateau,6567097,Place of delivery: Health facility,35.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433017,1433017,Region,..Plateau,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433017,2013,DHS,320,417,,,2
NGA,Plateau,3995443,Place of delivery: Health facility,35.8,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433017,1433017,Region,..Plateau,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433017,2013,DHS,505,670,,,2
NGA,Plateau,5288070,Place of delivery: Health facility,36.3,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433017,1433017,Region,..Plateau,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433017,2013,DHS,213,279,,,2
NGA,North East,444856,Place of delivery: Health facility,21.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433006,1433020,Region,North East,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433006,2013,DHS,3285,3846,,,1
NGA,North East,3473954,Place of delivery: Health facility,19.5,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433006,1433020,Region,North East,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433006,2013,DHS,5578,6517,,,1
NGA,North East,3833831,Place of delivery: Health facility,21.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433006,1433020,Region,North East,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433006,2013,DHS,2232,2617,,,1
NGA,Adamawa,3848167,Place of delivery: Health facility,34.8,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433021,1433021,Region,..Adamawa,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433021,2013,DHS,443,606,,,2
NGA,Adamawa,513184,Place of delivery: Health facility,33.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433021,1433021,Region,..Adamawa,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433021,2013,DHS,732,1001,,,2
NGA,Adamawa,6569351,Place of delivery: Health facility,34.8,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433021,1433021,Region,..Adamawa,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433021,2013,DHS,302,415,,,2
NGA,Bauchi,2551888,Place of delivery: Health facility,19.3,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433022,1433022,Region,..Bauchi,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433022,2013,DHS,859,862,,,2
NGA,Bauchi,3700297,Place of delivery: Health facility,16.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433022,1433022,Region,..Bauchi,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433022,2013,DHS,1431,1439,,,2
NGA,Bauchi,4322670,Place of delivery: Health facility,20.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433022,1433022,Region,..Bauchi,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433022,2013,DHS,594,597,,,2
NGA,Borno,4710965,Place of delivery: Health facility,18.5,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433023,1433023,Region,..Borno,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433023,2013,DHS,625,329,,,2
NGA,Borno,4776083,Place of delivery: Health facility,17,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433023,1433023,Region,..Borno,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433023,2013,DHS,1118,600,,,2
NGA,Borno,7176806,Place of delivery: Health facility,17.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433023,1433023,Region,..Borno,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433023,2013,DHS,429,228,,,2
NGA,Gombe,6440976,Place of delivery: Health facility,30.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433024,1433024,Region,..Gombe,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433024,2013,DHS,356,680,,,2
NGA,Gombe,979250,Place of delivery: Health facility,27.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433024,1433024,Region,..Gombe,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433024,2013,DHS,595,1155,,,2
NGA,Gombe,4986279,Place of delivery: Health facility,31.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433024,1433024,Region,..Gombe,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433024,2013,DHS,236,456,,,2
NGA,Taraba,458532,Place of delivery: Health facility,26.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433025,1433025,Region,..Taraba,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433025,2013,DHS,460,745,,,2
NGA,Taraba,3460408,Place of delivery: Health facility,23.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433025,1433025,Region,..Taraba,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433025,2013,DHS,764,1246,,,2
NGA,Taraba,3841043,Place of delivery: Health facility,25.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433025,1433025,Region,..Taraba,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433025,2013,DHS,314,511,,,2
NGA,Yobe,2281743,Place of delivery: Health facility,8.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433026,1433026,Region,..Yobe,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433026,2013,DHS,542,624,,,2
NGA,Yobe,2281784,Place of delivery: Health facility,7.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433026,1433026,Region,..Yobe,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433026,2013,DHS,938,1076,,,2
NGA,Yobe,6853730,Place of delivery: Health facility,8.8,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433026,1433026,Region,..Yobe,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433026,2013,DHS,356,410,,,2
NGA,North West,2281679,Place of delivery: Health facility,12.2,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433007,1433030,Region,North West,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433007,2013,DHS,6901,5828,,,1
NGA,North West,2281727,Place of delivery: Health facility,11.5,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433007,1433030,Region,North West,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433007,2013,DHS,11775,9906,,,1
NGA,North West,6853723,Place of delivery: Health facility,12.3,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433007,1433030,Region,North West,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433007,2013,DHS,4698,3989,,,1
NGA,Jigawa,7303142,Place of delivery: Health facility,9.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433031,1433031,Region,..Jigawa,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433031,2013,DHS,940,845,,,2
NGA,Jigawa,4355015,Place of delivery: Health facility,6.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433031,1433031,Region,..Jigawa,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433031,2013,DHS,1594,1436,,,2
NGA,Jigawa,5412162,Place of delivery: Health facility,10.1,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433031,1433031,Region,..Jigawa,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433031,2013,DHS,633,569,,,2
NGA,Kaduna,5301910,Place of delivery: Health facility,33.7,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433032,1433032,Region,..Kaduna,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433032,2013,DHS,810,503,,,2
NGA,Kaduna,6672974,Place of delivery: Health facility,32.4,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433032,1433032,Region,..Kaduna,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433032,2013,DHS,1439,877,,,2
NGA,Kaduna,3632647,Place of delivery: Health facility,33.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433032,1433032,Region,..Kaduna,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433032,2013,DHS,503,322,,,2
NGA,Kano,3705525,Place of delivery: Health facility,13,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433033,1433033,Region,..Kano,14000,Three years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433033,2013,DHS,1758,1253,,,2
NGA,Kano,4257075,Place of delivery: Health facility,12.9,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433033,1433033,Region,..Kano,14001,Five years preceding the survey,0,0,RHDELPCDHF,NGDHS2013433033,2013,DHS,3024,2158,,,2
NGA,Kano,3565265,Place of delivery: Health facility,13.6,1,NG,Nigeria,2013,NG2013DHS,RH_DELP_C_DHF,83566070,I,433033,1433033,Region,..Kano,14002,Two years preceding the survey,0,1,RHDELPCDHF,NGDHS2013433033,2013,DHS,1230,881,,,2
